Meter #,Service Delivery Point,Meter Type,Meter Size,Longitude,Latitude
3000026707,2154893,Water Residential Outside,0.75,30.15111997,-97.31567896
3000014169,2004543,Water Residential Outside,0.75,30.14194387,-97.45377399
3000019450,2004591,Water Residential Outside,0.75,30.14470533,-97.45794482
3000018660,2004703,Water Commercial Inside,0.75,30.24483906,-97.39181749
3000018955,2004846,Water Residential Inside,0.75,30.24843617,-97.39089064
3000015796,2004848,Water Residential Inside,0.75,30.24811558,-97.39088858
3000024559,2004961,Water Residential Inside,0.75,30.25036736,-97.39009449
9164120027,2012563,Water Residential Outside,0.75,30.12955022,-97.37407183
3000022278,2012564,Water Residential Outside,0.75,30.12959119,-97.37342304
9196120249,2012567,Water Residential Outside,0.75,30.12951571,-97.3726269
3000021722,2014739,Water Residential Inside,0.75,30.24601976,-97.37115344
3000024996,2014930,Water Residential Outside,0.75,30.13929025,-97.35171331
3000023211,2014933,Water Residential Outside,0.75,30.14016688,-97.35170143
3000025673,2014980,Water Residential Outside,0.75,30.14320437,-97.34667504
3000022104,2019030,Water Residential Inside,0.75,30.21951368,-97.3932553
3000021182,2019031,Water Residential Inside,0.75,30.21972179,-97.39297011
3000021176,2019035,Water Residential Inside,0.75,30.21960426,-97.39237598
3000015486,2021603,Water Residential Inside,0.75,30.17272423,-97.35059158
3000017171,2021718,Water Commercial Inside,1.5,30.17989042,-97.34772071
3000020511,2021745,Water Residential Inside,0.75,30.16885266,-97.35463446
3000012059,2022110,Water Residential Outside,0.75,30.15588917,-97.32421669
3000026110,2024054,Water Residential Outside,0.75,30.152801,-97.2977824
3000026040,2024075,Water Residential Outside,0.75,30.15582986,-97.29883521
3000006288,2034207,Water Residential Outside,0.75,30.21347536,-97.31841793
3000006241,2034209,Water Residential Outside,0.75,30.21378806,-97.31834663
3000015115,2036413,Water Residential Inside,0.75,30.18636652,-97.35117146
3000015055,2036416,Water Residential Inside,0.75,30.18632016,-97.3522718
3000015122,2036422,Water Residential Inside,0.75,30.18574544,-97.35267581
3000015120,2036426,Water Residential Inside,0.75,30.18493134,-97.35264016
3000021948,2040329,Water Residential Outside,0.75,30.30825978,-97.3537809
3000017862,2040332,Water Residential Outside,0.75,30.30722137,-97.35366442
3000017443,2040334,Water Residential Outside,1,30.30667041,-97.35438692
3000018903,2040338,Water Residential Outside,0.75,30.30729257,-97.35479806
3000023057,2040340,Water Residential Outside,0.75,30.30778318,-97.35483371
3000017424,2040456,Water Residential Outside,1,30.31009823,-97.35174302
3000019637,2155906,Water Residential Inside,0.75,30.31866452,-97.33823443
3000016015,2110532,Water Commercial Inside,1,30.250693,-97.44134466
9208110495,2026642,Water Residential Inside,0.75,30.19871489,-97.38870422
3000025672,2026648,Water Residential Inside,0.75,30.19967132,-97.38902505
3000019022,2170554,Water Residential Outside,0.75,30.15849751,-97.40215545
3000019026,2170546,Water Residential Outside,0.75,30.15820314,-97.40211981
3000004635,2154447,Water Residential Inside,0.75,30.29506065,-97.4305908
3000005563,2154437,Water Residential Inside,0.75,30.2950399,-97.42892866
3000017673,2017876,Water Residential Outside,0.75,30.14695972,-97.37961073
3000005540,2172039,Water Residential Inside,0.75,30.29751588,-97.42359188
3000007142,2176222,Water Residential Outside,0.75,30.2565782,-97.42918864
3000014105,2175608,Water Residential Inside,0.75,30.24566933,-97.37065436
3000023607,2175991,Water Residential Inside,0.75,30.21211782,-97.44799423
3000023287,2180821,Water Residential Inside,0.75,30.14884805,-97.47136517
3000023293,2180816,Water Residential Inside,0.75,30.14882541,-97.47093264
3000023294,2180820,Water Residential Inside,0.75,30.14897313,-97.47162896
3000027514,2180804,Water Residential Inside,0.75,30.14881678,-97.47002955
3000025118,2180807,Water Residential Inside,0.75,30.14903459,-97.47013649
3000025173,2180642,Water Residential Inside,0.75,30.15518613,-97.46814733
3000027332,2179652,Water Residential Inside,0.75,30.15828724,-97.46708264
3000027333,2179664,Water Residential Inside,0.75,30.15930621,-97.46988696
3000027260,2180564,Water Residential Inside,0.75,30.14974409,-97.47117029
3000027259,2176107,Water Residential Outside,0.75,30.26983987,-97.44547985
3000022867,2047558,Water Residential Outside,0.75,30.22117314,-97.43533795
3000014414,2047715,Water Residential Inside,0.75,30.22406934,-97.41991726
3000024482,2047883,Irrigation Commercial Outside,0.75,30.16302194,-97.35260451
3000021812,2055927,Water Commercial Inside,0.75,30.2390207,-97.37650066
3000017223,2056248,Water Commercial Inside,4,30.23828532,-97.38365406
3000016333,2056537,Water Commercial Inside,2,30.24220268,-97.37300714
3000018529,2061537,Water Residential Outside,0.75,30.15303929,-97.33843437
3000023829,2061574,Irrigation Commercial Inside,1,30.2497301,-97.36367327
3000022505,2062548,Water Residential Outside,0.75,30.22004958,-97.43533201
3000019406,2071238,Water Residential Outside,0.75,30.22985215,-97.32886997
3000018265,2071291,Water Residential Outside,0.75,30.23381912,-97.32805481
3000018238,2071298,Water Commercial Outside,0.75,30.23392048,-97.32799065
3000015319,2071306,Water Residential Outside,0.75,30.23368972,-97.33032917
3000015320,2071307,Water Residential Outside,0.75,30.23364552,-97.33024123
3000019361,2071841,Water Residential Outside,0.75,30.23576324,-97.33541497
3000006744,2080677,Water Residential Inside,0.75,30.25168177,-97.36697072
3000006745,2080680,Water Residential Inside,0.75,30.25163648,-97.36687566
3000006741,2080684,Water Residential Inside,0.75,30.25161815,-97.36589415
3000006385,2080692,Water Residential Inside,0.75,30.2529757,-97.36470112
3000006418,2080696,Water Residential Inside,0.75,30.25442166,-97.36505047
3000006075,2087541,Water Residential Inside,0.75,30.25411435,-97.38033878
3000006076,2087542,Water Residential Inside,0.75,30.25406799,-97.38038156
3000005142,2087557,Water Residential Inside,0.75,30.25418013,-97.38146764
3000020981,2087565,Water Commercial Inside,3,30.25149631,-97.38260838
3000019984,2087566,Water Residential Inside,2,30.25239774,-97.38264403
3000005135,2087567,Water Commercial Inside,0.75,30.25332506,-97.38262026
3000005139,2087570,Water Residential Inside,0.75,30.2529854,-97.38178847
3000005131,2087573,Water Residential Inside,0.75,30.25342426,-97.38140823
3000022188,2088069,Water Residential Inside,0.75,30.26585027,-97.37616795
3000022225,2088081,Water Residential Inside,0.75,30.26585997,-97.37679773
3000026839,2070046,Water Commercial Inside,1,0,0
3000020987,2027477,Water Residential Inside,3,0,0
3000027746,2029257,Water Residential Inside,0.75,0,0
3000028595,2014995,Water Residential Outside,0.75,0,0
3000017365,2114664,Water Commercial Inside,1,30.31435741,-97.3524738
3000024399,2120546,Water Residential Inside,0.75,30.23180814,-97.41117444
3000023802,2120568,Water Residential Inside,1,30.23185343,-97.40985546
3000024522,2120594,Water Residential Inside,0.75,30.23085387,-97.40803146
3000025980,2121573,Water Residential Inside,0.75,30.22355397,-97.40853647
3000024712,2122829,Water Residential Inside,0.75,30.21643953,-97.41280237
3000020460,2122835,Water Residential Inside,0.75,30.21620878,-97.41296873
3000020517,2122839,Water Residential Inside,0.75,30.21702719,-97.4129212
3000020515,2122843,Water Residential Inside,0.75,30.21774208,-97.41296398
3000024251,2122845,Water Residential Inside,0.75,30.21767092,-97.41350345
3000014479,2124650,Water Residential Inside,0.75,30.19504446,-97.46962554
3000018339,2124667,Water Residential Inside,0.75,30.24531673,-97.37529575
3000008254,2124684,Water Commercial Inside,2,30.27051703,-97.41331333
3000022042,2124685,Water Residential Inside,0.75,30.2220886,-97.3920492
3000008188,2124727,Water Commercial Inside,1.5,30.26385546,-97.4173891
3000014588,2124733,Water Residential Inside,0.75,30.24502021,-97.37011964
3000015299,2133564,Water Residential Inside,0.75,30.17855337,-97.35507018
3000025055,2133738,Water Residential Inside,0.75,30.2268524,-97.40759774
3000027257,2133754,Water Residential Outside,0.75,30.15876707,-97.38424344
3000018945,2134643,Water Residential Inside,0.75,30.25974832,-97.3947644
3000021105,2134645,Water Residential Inside,0.75,30.25979469,-97.39482382
3000007102,2140508,Water Residential Inside,0.75,30.19360604,-97.48601181
3000007101,2140509,Water Residential Inside,0.75,30.19360604,-97.48601181
3000005950,2140516,Water Residential Inside,0.75,30.19510807,-97.48608905
3000005952,2140519,Water Residential Inside,0.75,30.19550704,-97.48607122
3000005798,2140525,Water Residential Inside,0.75,30.1950024,-97.48590486
3000022691,2145812,Water Residential Inside,0.75,30.30810343,-97.34955065
3000022692,2145815,Water Residential Inside,0.75,30.3071222,-97.3496576
3000023124,2145818,Water Residential Inside,0.75,30.30713705,-97.34893207
3000023089,2145826,Water Residential Inside,0.75,30.30768075,-97.3482792
3000022993,2145829,Water Residential Inside,0.75,30.30819185,-97.34748306
3000023367,2155943,Water Residential Inside,0.75,30.31726982,-97.33601624
3000024897,2155976,Water Residential Inside,0.75,30.31725984,-97.33793526
3000023613,2156104,Water Residential Inside,0.75,30.16381554,-97.4638743
3000026349,2156179,Water Residential Inside,0.75,30.15875414,-97.46337523
3000025204,2005085,Water Residential Inside,0.75,30.25262526,-97.38849508
3000026506,2013170,Water Residential Outside,0.75,30.14824098,-97.37603724
3000026182,2015119,Water Residential Outside,0.75,30.13646468,-97.3524496
3000018303,2016013,Water Residential Outside,0.75,30.14248085,-97.2963636
3000018119,2016256,Water Residential Outside,0.75,30.1499177,-97.30401607
3000022141,2019097,Water Residential Inside,0.75,30.22050893,-97.38832397
3000012133,2022125,Water Residential Outside,0.75,30.15492303,-97.32378892
3000026126,2024101,Water Residential Outside,0.75,30.14999425,-97.29521098
3000018361,2024164,Water Residential Outside,0.75,30.1508159,-97.29496144
3000018674,2034243,Water Residential Outside,0.75,30.21461509,-97.31968938
3000015328,2036441,Water Residential Inside,0.75,30.18358243,-97.35265798
3000015335,2036443,Water Residential Inside,0.75,30.18355331,-97.35203414
3000015181,2036448,Water Residential Inside,0.75,30.18372476,-97.3522409
3000015329,2036456,Water Residential Inside,0.75,30.18200815,-97.35210544
3000015283,2036457,Water Residential Inside,0.75,30.18199737,-97.35182025
3000021154,2040468,Water Residential Outside,0.75,30.31440917,-97.35150655
3000023121,2040477,Water Residential Outside,0.75,30.31566427,-97.35229556
3000021117,2040484,Water Residential Outside,0.75,30.31320797,-97.35059158
3000018568,2027162,Water Residential Inside,0.75,30.20260853,-97.38041008
3000017931,2122585,Water Residential Inside,0.75,30.22526195,-97.41289743
3000004584,2154457,Water Residential Inside,0.75,30.24566933,-97.37065436
3000004637,2154448,Water Residential Inside,0.75,30.29506065,-97.4305908
3000008200,2170626,Water Commercial Inside,4,30.22595744,-97.34267056
3000005605,2154515,Water Residential Inside,0.75,30.29775418,-97.4294263
3000014777,2172245,Water Residential Inside,0.75,30.20864686,-97.45275208
3000004674,2158709,Water Residential Inside,0.75,30.24566933,-97.37065436
3000004596,2158708,Water Residential Inside,0.75,30.24567023,-97.37065372
3000004676,2158710,Water Residential Inside,0.75,30.24566933,-97.37065436
3000005645,2154523,Water Residential Inside,0.75,30.29688832,-97.42784589
3000005731,2172057,Water Residential Inside,0.75,30.29669747,-97.42172629
3000005656,2172055,Water Residential Inside,0.75,30.29631296,-97.42172135
3000005639,2172045,Water Residential Inside,0.75,30.29659072,-97.42179759
3000014423,2028465,Water Residential Inside,0.75,30.23225023,-97.38574542
3000012843,2101770,Water Residential Inside,0.75,30.25276112,-97.41365317
3000012869,2101767,Water Residential Inside,0.75,30.25289914,-97.41365317
3000012836,2172673,Water Residential Inside,0.75,30.3282132,-97.34516593
3000026323,2180469,Water Residential Inside,0.75,30.15155451,-97.47151964
3000018699,2033045,Water Residential Inside,0.75,30.21005724,-97.37387458
3000015851,2033064,Water Residential Inside,0.75,30.20510258,-97.37366069
3000012283,2106190,Water Residential Outside,0.75,30.15603581,-97.31995793
3000015948,2048566,Water Residential Inside,1,30.2295621,-97.37773646
3000020861,2048583,Water Commercial Inside,4,30.22729989,-97.37613824
3000012665,2106561,Water Residential Inside,0.75,30.17638388,-97.34854062
3000017985,2056557,Water Commercial Inside,0.75,30.24042892,-97.37558569
3000019685,2056575,Water Commercial Inside,0.75,30.2392989,-97.37369634
3000018054,2056580,Irrigation Commercial Inside,0.75,30.2391199,-97.37417165
3000020153,2056581,Water Commercial Inside,1.5,30.23921803,-97.37326856
3000017524,2056586,Water Commercial Inside,1,30.23846788,-97.37269352
3000018018,2056762,Water Commercial Inside,0.75,30.23870692,-97.37275761
3000020151,2056821,Water Commercial Inside,1.5,30.2416064,-97.37260313
3000025567,2062637,Water Residential Inside,0.75,30.20221389,-97.4184229
3000021806,2062929,Water Residential Inside,0.75,30.25225972,-97.39058169
3000018833,2062984,Water Residential Outside,0.75,30.16368615,-97.3522718
3000024884,2063078,Water Residential Inside,0.75,30.3152858,-97.37002458
3000019511,2063081,Water Residential Inside,0.75,30.2434675,-97.36064911
3000015224,2071309,Water Residential Outside,0.75,30.23367571,-97.33032441
3000019767,2071317,Water Residential Outside,0.75,30.23319372,-97.33021747
3000019784,2071334,Water Residential Outside,0.75,30.2322319,-97.33022935
3000015190,2071340,Water Residential Outside,0.75,30.23220926,-97.33024123
3000018481,2071871,Water Commercial Outside,0.75,30.24313851,-97.33765422
3000017932,2072455,Water Residential Outside,0.75,30.24917479,-97.33069278
3000019180,2079658,Water Residential Outside,0.75,30.26379077,-97.32574957
3000007969,2080703,Water Residential Inside,1,30.25619003,-97.36615675
3000017464,2080720,Water Residential Inside,1,30.25595604,-97.36722739
3000007949,2087585,Water Commercial Inside,1,30.25677768,-97.38105174
3000005137,2087586,Water Commercial Inside,0.75,30.25394614,-97.38257273
3000022032,2087592,Water Commercial Inside,0.75,30.25358061,-97.38262026
3000006368,2087601,Water Residential Inside,0.75,30.25496403,-97.38157458
3000006448,2087602,Water Residential Inside,0.75,30.25496834,-97.38153299
3000022333,2088093,Water Residential Inside,0.75,30.26587507,-97.3738627
3000014484,2114989,Water Residential Inside,0.75,30.19602245,-97.46924529
3000015466,2114990,Water Residential Inside,0.75,30.19713954,-97.46812831
3000024566,2120660,Water Residential Inside,0.75,30.23087867,-97.40732444
3000024574,2120662,Water Residential Inside,0.75,30.23083554,-97.40646888
3000024549,2120666,Water Residential Inside,0.75,30.23079672,-97.40497641
3000025039,2120675,Water Residential Inside,0.75,30.2301899,-97.40437849
3000025031,2120678,Water Residential Inside,0.75,30.2299244,-97.40724126
3000026296,2121580,Water Residential Inside,0.75,30.22365595,-97.41098744
3000026294,2121588,Water Residential Inside,0.75,30.22446187,-97.41088925
3000026233,2121593,Water Residential Inside,0.75,30.2250711,-97.40993864
3000026028,2121605,Water Residential Inside,0.75,30.22559945,-97.40937421
3000024248,2122855,Water Residential Inside,0.75,30.21594999,-97.41328956
3000024271,2122861,Water Residential Inside,0.75,30.21636297,-97.41369833
3000024273,2122864,Water Residential Inside,0.75,30.21688961,-97.41380691
3000014632,2125320,Water Residential Inside,0.75,30.24488665,-97.37035455
3000015020,2125329,Water Residential Inside,0.75,30.17881646,-97.35370961
3000025195,2134739,Water Residential Inside,0.75,30.17681627,-97.34341917
